,id,year,shapeName,inv,ob_f_,tec_f_,adm_f_,ob_m_,tec_m_,adm_m_,ent,ele,com,inf,wat,tss,buiilt,ocu,sal_op,sal_tec,pop,prep,temp,agr_,urb_,ntl_,egdp,len,sez,egdppc,lnegdppc,ntlpc,lnntlpc,new_var
86,86,2000,Santo Domingo Norte,33528000.0,3089.0,400.0,107.0,121.0,247.0,31.0,2.0,6796128.3,0.0,998486.48,104220.0,10408004.0,400209.0,400209.0,825.0,2500.0,275732.5938,150.0010448,0.0,0.0,0.0,2.454605692437301,4092.88580570256,11.0,1,1000000.0148436779,13.815510572807952,1000000.0000089022,13.815510557973177,1
87,87,2000,Santo Domingo OesteSanto Domingo Oeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4e+36,126.1935517,0.0,0.0,0.0,11.633099723614665,1760.544726641038,0.0,0,1000000.0,13.815510557964274,1000000.0,13.815510557964274,0
88,88,2000,Villa VÃ¡squez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16064.98438,87.63489846,0.0,0.0,0.0,0.0223672169889789,123.34574136143809,0.0,0,1000000.0076779248,13.8155105656422,1000000.0000013923,13.815510557965666,0
89,89,2000,EstebanÃ­a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8652.470703,124.9051871,0.0,0.0,0.0,0.0027215789085572,53.4263884502883,0.0,0,1000000.0061746974,13.815510564138972,1000000.0000003146,13.815510557964588,0
90,90,2000,HigÃ¼ey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124551.3438,100.9494948,0.0,0.0,0.0,0.1489530502619007,3566.878559750202,0.0,0,1000000.0286378168,13.815510586602091,1000000.0000011959,13.815510557965471,0
92,92,2000,BisonÃ³BisonÃ³BisonÃ³,2364156.0,756.0,24.0,12.0,897.0,43.0,12.0,4.0,2383800.0,0.0,0.0,200956.34,2085723.0,300000.0,186591.0,272.2233333333333,597.2233333333334,42364.96484,147.0416667,0.0,0.0,0.0,0.6031338615513245,292.9301600157046,1.3333333333333333,1,1000000.0069144436,13.815510564878718,1000000.0000142367,13.815510557978511,1
95,95,2000,Mao,413004.0,82.0,2.0,3.0,108.0,8.0,2.0,1.0,30000.0,0.0,0.0,7500.0,33729.37,38000.0,38000.0,765.0,2000.0,51907.07813,116.4075318,0.0,0.0,0.0,0.0593976351345855,548.2307369677752,7.0,1,1000000.0105617723,13.815510568526046,1000000.0000011444,13.815510557965418,0
96,96,2000,Tamayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19676.83984,103.8406237,0.0,0.0,0.0,0.0043193722063613,204.3994332082716,0.0,0,1000000.0103878181,13.815510568352092,1000000.0000002196,13.815510557964494,0
97,97,2000,Villa Riva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26152.58594,179.2166688,0.0,0.0,0.0,0.0117216126560795,101.7675870333232,0.0,0,1000000.0038913011,13.815510561855575,1000000.0000004482,13.815510557964723,0
98,98,2000,Esperanza,25175096.0,2277.0,103.0,169.0,4412.0,173.0,328.0,10.0,10290123.02,0.0,1403431.0,235384.0,8541176.67,679713.0,679713.0,794.85,1830.0,50459.12109,125.9946091,0.0,0.0,0.0,0.0678955290198547,335.9509850102313,12.0,1,1000000.0066578842,13.815510564622159,1000000.0000013455,13.81551055796562,1
99,99,2000,Guayacanes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11434.84863,97.80833438,0.0,0.0,0.0,0.142589201163593,466.5723736067613,0.0,0,1000000.0408026716,13.815510598766945,1000000.0000124697,13.815510557976744,0
100,100,2000,BarahonaBarahona,6064000.0,656.0,42.0,23.0,473.0,80.0,32.0,3.0,7226794.0,0.0,234224.39,36750.0,1126650.0,235592.0,235592.0,400.0,1583.335,69295.54688,100.3583335,0.0,0.0,0.0,0.4861141860116468,534.2631047247088,5.5,1,1000000.0077099197,13.815510565674193,1000000.0000070151,13.815510557971288,1
101,101,2000,BonaoBonaoBonao,7371588.75,1918.0,13.0,23.0,1667.0,74.0,27.0,9.0,3027130.25,0.0,648183.09,35432.0,5771109.01,390593.0,331615.0,193.0,358.3333333333333,114688.6719,148.6708755,0.0,0.0,0.0,0.1641368260266291,1170.7444552137572,4.0,1,1000000.0102080217,13.815510568172297,1000000.0000014311,13.815510557965705,1
102,102,2000,Pepillo Salcedo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8895.244141,88.61666838,0.0,0.0,0.0,0.0040173015341443,30.79807731734188,0.0,0,1000000.0034623083,13.815510561426583,1000000.0000004516,13.815510557964725,0
103,103,2000,La Vega,45018217.52,5597.0,277.0,156.0,6720.0,526.0,204.0,30.0,19505860.5,0.0,2669151.67,1031627.0,18751875.0,1283873.0,1283873.0,716.77,1608.1,215906.5313,136.4978698,0.0,0.0,0.0,0.2256932142287239,1590.2581119800905,13.0,1,1000000.0073654933,13.815510565329767,1000000.0000010453,13.81551055796532,1
104,104,2000,San JosÃ© De Ocoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33493.67969,142.881704,0.0,0.0,0.0,0.007246251828128,179.21088900092772,0.0,0,1000000.0053505882,13.815510563314863,1000000.0000002163,13.81551055796449,0
106,106,2000,Juan De Herrera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16967.9082,103.9666691,0.0,0.0,0.0,0.0285909240489571,180.66251606047152,0.0,0,1000000.0106473063,13.81551056861158,1000000.000001685,13.81551055796596,0
107,107,2000,San Ignacio De Sabaneta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36958.22656,123.7026312,0.0,0.0,0.0,0.0077684602315648,220.2925753736614,0.0,0,1000000.005960583,13.815510563924857,1000000.0000002102,13.815510557964485,0
108,108,2000,Villa GonzÃ¡lezVilla GonzÃ¡lezVilla GonzÃ¡lez,48251060.0,1242.0,69.0,79.0,1534.0,253.0,128.0,18.0,10095761.0,0.0,1468884.0,706118.36,11255579.0,807413.0,734284.0,618.0866666666667,1120.5433333333333,27757.16211,144.994385,0.0,0.0,0.0,0.2307337458788896,444.798652933275,3.3333333333333335,1,1000000.0160246444,13.815510573988918,1000000.0000083126,13.815510557972587,1
109,109,2000,Vallejuelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12498.75684,103.9666691,0.0,0.0,0.0,0.0034545255713327,50.41928461603091,0.0,0,1000000.004033944,13.815510561998218,1000000.0000002764,13.81551055796455,0
110,110,2000,Villa Isabela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13507.58984,87.40833616,0.0,0.0,0.0,0.0095849791072736,51.32907095931324,0.0,0,1000000.003800017,13.815510561764292,1000000.0000007096,13.815510557964984,0
111,111,2000,Villa Tapia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25215.18359,148.4750029,0.0,0.0,0.0,0.0178240416076985,68.19620625411766,0.0,0,1000000.0027045691,13.815510560668843,1000000.0000007069,13.81551055796498,0
112,112,2000,Yaguate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36802.94531,110.3083348,0.0,0.0,0.0,0.0130560490540743,157.69894253985552,0.0,0,1000000.0042849544,13.815510562249228,1000000.0000003547,13.815510557964629,0
114,114,2000,El Seibo,0.0,84.0,2.0,2.0,53.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,48561.0,16187.0,570.0,850.0,63019.86719,119.8487777,0.0,0.0,0.0,0.0091060894877163,474.8842599370609,0.0,1,1000000.007535469,13.815510565499743,1000000.0000001445,13.81551055796442,0
116,116,2000,Salcedo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40064.23438,154.6131379,0.0,0.0,0.0,0.0300641360635142,186.51096063799727,0.0,0,1000000.0046552983,13.815510562619572,1000000.0000007504,13.815510557965025,0
118,118,2000,San Gregorio de NiguaSan Gregorio de Nigua,168515057.95,6640.0,385.0,348.0,3454.0,531.0,401.0,32.0,73226899.74,0.0,5543872.76,2820724.0,28496908.23,1714668.0,1572781.0,726.25,1728.515,34965.85156,110.3083348,0.0,0.0,0.0,0.5023815262874869,217.7103962483359,12.5,1,1000000.006226372,13.815510564190646,1000000.0000143677,13.815510557978643,1
119,119,2000,Cayetano GermosÃ©n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7034.115234,143.5229189,0.0,0.0,0.0,0.153622431841461,27.55199777519002,0.0,0,1000000.0039169103,13.815510561881185,1000000.0000218396,13.815510557986114,0
120,120,2000,GalvÃ¡n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14171.34277,102.0739607,0.0,0.0,0.0,0.0093406065595465,94.99692751928872,0.0,0,1000000.0067034528,13.815510564667727,1000000.0000006591,13.815510557964933,0
121,121,2000,Gaspar HernÃ¡ndez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25723.62891,179.2416697,0.0,0.0,0.0,0.0228209664558429,131.24064271116958,0.0,0,1000000.005101949,13.815510563066223,1000000.0000008872,13.815510557965162,0
125,125,2000,La Mata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38636.85156,149.0227602,0.0,0.0,0.0,0.0307644581350807,116.50717332100167,0.0,0,1000000.0030154417,13.815510560979716,1000000.0000007963,13.815510557965071,0
126,126,2000,Las Matas De FarfÃ¡n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45406.15234,120.3070259,0.0,0.0,0.0,0.0367108171638418,234.3681268704288,0.0,0,1000000.005161594,13.815510563125867,1000000.0000008085,13.815510557965082,0
127,127,2000,Las Terrenas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12897.59961,179.1696993,0.0,0.0,0.0,0.0296754553710289,64.49939811720564,0.0,0,1000000.005000884,13.815510562965159,1000000.0000023008,13.815510557966576,0
128,128,2000,Loma De Cabrera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15499.05078,125.8371978,0.0,0.0,0.0,0.0012053653560568,50.714082266039696,0.0,0,1000000.0032720766,13.815510561236351,1000000.0000000778,13.815510557964352,0
129,129,2000,Nagua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53944.58594,168.6766693,0.0,0.0,0.0,0.0569094063394198,380.8543429620126,0.0,0,1000000.0070601032,13.815510565024377,1000000.000001055,13.815510557965329,0
132,132,2000,DuvergÃ©,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18807.4375,125.5138911,0.0,0.0,0.0,0.0068380582890686,119.87436523051818,0.0,0,1000000.0063737745,13.815510564338048,1000000.0000003636,13.815510557964638,0
133,133,2000,Sabana Yegua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20047.375,84.33333389,0.0,0.0,0.0,0.0211714059705887,42.89388488466833,0.0,0,1000000.002139626,13.8155105601039,1000000.0000010561,13.81551055796533,0
134,134,2000,SamanÃ¡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44850.89844,178.9583365,0.0,0.0,0.0,0.0084266540630772,155.2864524786379,0.0,0,1000000.0034622819,13.815510561426557,1000000.0000001879,13.815510557964462,0
135,135,2000,Los AlcarrizosLos AlcarrizosLos AlcarrizosLos Alcarrizos,29573264.72,2340.0,62.0,68.0,1162.0,167.0,91.0,22.0,9812247.7,0.0,766893.43,464354.0,6348113.84,681529.0,681529.0,350.9375,878.7275,156503.0625,152.1000035,0.0,0.0,0.0,8.925629350341392,1266.2772491903866,3.75,1,1000000.0080910701,13.815510566055345,1000000.0000570316,13.815510558021305,1
136,136,2000,Nizao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11926.52734,110.3083348,0.0,0.0,0.0,0.0491558618897292,72.55249003475787,0.0,0,1000000.0060832871,13.81551056404756,1000000.0000041216,13.815510557968397,0
138,138,2000,Quisqueya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17175.69141,119.081798,0.0,0.0,0.0,0.0841003458880377,233.52816784054625,0.0,0,1000000.0135964347,13.81551057156071,1000000.0000048964,13.815510557969171,0
139,139,2000,BÃ¡nica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7766.28125,128.0458266,0.0,0.0,0.0,0.0009831689863166,48.40025620665034,0.0,0,1000000.0062321019,13.815510564196376,1000000.0000001265,13.815510557964402,0
140,140,2000,CotuÃ­,848212.12,167.0,7.0,8.0,173.0,15.0,8.0,3.0,129982.91,0.0,15626.01,5800.0,393397.8,65142.0,65142.0,512.33,1141.33,inf,151.0599373,0.0,0.0,0.0,0.0510943852035874,621.3006444488669,10.0,1,1000000.0,13.815510557964274,1000000.0,13.815510557964274,1
141,141,2000,San Antonio De GuerraSan Antonio De Guerra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33772.5,142.547013,0.0,0.0,0.0,0.0320019560889759,395.92166583608184,0.0,0,1000000.0117231968,13.81551056968747,1000000.0000009476,13.815510557965222,0
142,142,2000,San CristÃ³balSan CristÃ³bal,8620740.19,1719.0,37.0,30.0,808.0,80.0,34.0,10.0,3561896.0,0.0,678543.21,86750.0,3980122.5,254469.0,229066.0,449.45,989.445,207196.75,123.8864324,0.0,0.0,0.0,1.650715840929001,1728.6878417895707,5.0,1,1000000.008343219,13.815510566307493,1000000.0000079669,13.81551055797224,1
144,144,2000,Cambita Garabitos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29065.11914,123.7448649,0.0,0.0,0.0,0.017466733214812,134.29311238837008,0.0,0,1000000.0046204219,13.815510562584697,1000000.0000006009,13.815510557964876,0
145,145,2000,Villa Jaragua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,112.8104208,0.0,0.0,0.0,0.0525975614873809,43.1546002674921,0.0,0,1000000.0,13.815510557964274,1000000.0,13.815510557964274,0
146,146,2000,RamÃ³n Santana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10610.68457,110.5389669,0.0,0.0,0.0,0.0037342688010397,75.39330585236644,0.0,0,1000000.0071054139,13.815510565069689,1000000.0000003519,13.815510557964625,0
147,147,2000,FundaciÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9929.454102,100.3583335,0.0,0.0,0.0,0.206998012127242,122.86806147881582,0.0,0,1000000.0123741004,13.815510570338374,1000000.0000208468,13.815510557985121,0
148,148,2000,Cabrera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18754.99609,181.3727506,0.0,0.0,0.0,0.0050574522444178,69.79466983553242,0.0,0,1000000.0037213909,13.815510561685665,1000000.0000002696,13.815510557964544,0
152,152,2000,SantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiago,246838549.6,21853.0,1299.0,764.0,21306.0,2356.0,916.0,89.0,111387108.17,0.0,14193970.47,14423191.83,97023255.0,4130618.0,3828605.0,257.13166666666666,639.2624999999999,618043.8125,137.8399708,0.0,0.0,0.0,2.1221127996567253,5556.9720201029495,3.5833333333333335,1,1000000.0089912267,13.815510566955501,1000000.0000034336,13.815510557967707,1
154,154,2000,Pedernales,182000.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30401.06,30401.0,600.0,850.0,15248.04688,112.9777316,0.0,0.0,0.0,0.0042840318743804,202.3164353365991,9.0,1,1000000.0132683509,13.815510571232625,1000000.0000002809,13.815510557964554,0
156,156,2000,La RomanaLa Romana,54147401.0,9512.0,601.0,215.0,5007.0,896.0,277.0,26.0,44086929.08,0.0,5255715.34,1753985.0,41930766.13,1440989.0,1440989.0,721.405,1896.615,106885.9141,97.6310606,0.0,0.0,0.0,1.272496081464832,1389.2802028811443,22.0,1,1000000.0129977857,13.81551057096206,1000000.0000119052,13.815510557976179,1
159,159,2000,San Luis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45563.625,149.5166698,0.0,0.0,0.0,0.53474960846382,453.62926473383817,0.0,0,1000000.0099559521,13.815510567920226,1000000.0000117363,13.81551055797601,0
160,160,2000,San Victor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62141.44141,140.192023,0.0,0.0,0.0,0.1882975730816059,407.3105383907464,0.0,0,1000000.0065545718,13.815510564518846,1000000.0000030302,13.815510557967304,0
161,161,2000,Matanzas,15539933.25,3286.0,104.0,40.0,1066.0,96.0,90.0,11.0,5251803.98,0.0,847448.58,129226.0,8583658.52,419156.0,402666.0,606.8,1496.91,34227.91797,102.1911469,0.0,0.0,0.0,0.020292595238926,209.12792137604137,14.0,1,1000000.006109864,13.815510564074138,1000000.0000005929,13.815510557964867,1
162,0,2001,Constanza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47035.88281,144.1251832,296.0535552,2.674269437789917,66.83927202224731,0.0789254245796791,824.0173808306753,0.0,0,1000000.0175189096,13.815510575483184,1000000.000001678,13.815510557965952,0
163,1,2001,Sabana De La Mar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14754.04688,155.4324186,298.6826808,15.468696615275215,11.56604260556838,0.0209213876300839,129.31231962681986,0.0,0,1000000.0087645323,13.815510566728806,1000000.000001418,13.815510557965693,0
164,2,2001,Moca,22788310.31,2495.0,117.0,52.0,2394.0,241.0,44.0,12.0,11848330.33,0.0,1540252.7,28169.0,13219724.88,493156.0,493156.0,744.25,1369.99,77744.73438,145.6962855,302.3071491,0.2201558804979511,105.37372122465396,0.2038138230957519,682.8264414790799,12.0,1,1000000.0087829285,13.815510566747202,1000000.0000026216,13.815510557966896,1
165,3,2001,Bayaguana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32802.625,143.345457,300.5061761,9.821133017539978,31.460103034973145,0.0128185996044323,321.4007269834772,0.0,0,1000000.0097980185,13.815510567762292,1000000.0000003908,13.815510557964664,0
166,4,2001,El Factor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19696.43164,170.7488112,299.7423205,6.68624484539032,0.0,0.0244571612304915,83.00350982687058,0.0,0,1000000.0042141394,13.815510562178414,1000000.0000012417,13.815510557965515,0
167,5,2001,San Francisco De MacorÃ­sSan Francisco De MacorÃ­s,5737738.0,395.0,22.0,20.0,357.0,35.0,13.0,6.0,1262821.0,0.0,169572.0,144790.0,2471334.0,180935.0,180935.0,382.46,2130.0,161590.375,146.1609545,300.7029319,46.61125407966913,928.4077768325806,0.333006073293459,1353.1899508426002,5.5,1,1000000.0083741989,13.815510566338473,1000000.0000020608,13.815510557966334,1
168,6,2001,Puerto PlataPuerto Plata,7702847.0,1818.0,163.0,58.0,1190.0,175.0,47.0,11.0,6382882.63,0.0,631521.55,129193.0,6419805.95,407889.0,393169.0,308.5,640.275,134718.0156,146.0416686,301.2253649,85.90910284986683,699.6196175556556,0.5148849795646456,1018.7755501513976,9.0,1,1000000.0075622814,13.815510565526555,1000000.0000038219,13.815510557968096,1
170,8,2001,Las Matas de Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16779.74609,97.69523952,306.3977609,0.0,3.0905795097351074,0.0327059600008144,20.77431256391254,0.0,0,1000000.0012380588,13.815510559202332,1000000.0000019491,13.815510557966224,0
171,9,2001,JimanÃ­,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13407.50391,142.1142836,305.6949592,8.011572360992432,8.009748101234436,0.0098639215449109,119.12110410402803,0.0,0,1000000.0088846593,13.815510566848934,1000000.0000007357,13.815510557965009,0
172,10,2001,BanÃ­,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77978.92188,108.9617242,302.2444651,45.91872835159302,406.7228393082525,0.2269864844173448,984.3796424662364,0.0,0,1000000.0126236632,13.815510570587938,1000000.0000029108,13.815510557967185,0
173,11,2001,Villa Hermosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69774.89844,101.5352604,304.9035355,16.65624919872658,106.48417991095896,0.2715902432244658,811.3093008879938,0.0,0,1000000.0116275239,13.815510569591797,1000000.0000038923,13.815510557968166,0
174,12,2001,El Cercado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23841.88281,128.6833374,301.1348478,1.0048478841781616,3.5651724338531494,0.005825130919697,64.44090212016712,0.0,0,1000000.0027028446,13.815510560667118,1000000.0000002444,13.815510557964519,0
175,13,2001,Eugenio MarÃ­a De Hostos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5951.354492,154.183336,301.1571627,2.1263378451852235,0.0,0.0072996207948005,21.946570771757298,0.0,0,1000000.0036876599,13.815510561651934,1000000.0000012266,13.815510557965501,0
177,15,2001,Arenoso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11643.53516,175.266668,300.6367981,5.1803532955693266,0.0,0.0084052231782937,37.84228668475851,0.0,0,1000000.0032500685,13.815510561214342,1000000.0000007219,13.815510557964997,0
178,16,2001,TÃ¡bara Arriba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.16016,114.7239366,306.5597248,1.4033371210098269,3.6552381852093863,0.004344698712646,69.2434684933985,0.0,0,1000000.0060210873,13.815510563985361,1000000.0000003778,13.815510557964652,0
179,17,2001,Vicente Noble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23830.30078,100.8533338,306.6265062,12.131299018859863,31.681451826937057,0.0443041110390165,108.75336077628182,0.0,0,1000000.0045636587,13.815510562527933,1000000.0000018592,13.815510557966133,0
180,18,2001,Consuelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30265.9375,125.9250018,303.9270665,29.179897785186768,25.33395767211914,0.0973789028637988,180.22345405314485,0.0,0,1000000.0059546629,13.815510563918936,1000000.0000032175,13.815510557967492,0
181,19,2001,PuÃ±alPuÃ±al,50560204.77,1603.0,137.0,120.0,2085.0,342.0,150.0,14.0,23042736.06,0.0,5248053.79,764430.72,5865570.56,825766.0,745112.0,430.075,880.75,53570.85938,129.8750019,304.9347205,14.5123608453601,99.32959790977776,1.9675178036586043,821.6504005312918,2.0,1,1000000.0153376372,13.81551057330191,1000000.0000367274,13.815510558001002,1
184,22,2001,Boca ChicaBoca ChicaBoca ChicaBoca ChicaBoca ChicaBoca Chica,131597410.0,5175.0,380.0,287.0,2684.0,383.0,341.0,23.0,47553306.25,0.0,4078415.25,1076492.94,54974047.49,1328592.0,1200095.0,330.1066666666666,825.5183333333333,91982.19531,114.4720381,301.8322555,57.6268208101684,457.84518195881554,1.1203440394718882,1545.8721580266954,3.0,1,1000000.0168062107,13.815510574770485,1000000.00001218,13.815510557976454,1
185,23,2001,Tenares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25603.25977,153.2078055,299.8926304,1.094085693359375,6.077235817909241,0.0247168115718107,129.3235458685487,0.0,0,1000000.0050510578,13.815510563015332,1000000.0000009654,13.81551055796524,0
186,24,2001,Villa Montellano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18993.0957,146.0416686,302.0426157,15.348741162991992,0.0,0.0983387611821546,110.36655967773176,0.0,0,1000000.0058108779,13.815510563775153,1000000.0000051776,13.815510557969452,0
187,25,2001,SosÃºa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41328.35547,159.5462137,301.4393728,19.59702878045101,101.84021659411636,0.2828950315820715,339.11845041530984,0.0,0,1000000.0082054668,13.81551056616974,1000000.0000068451,13.81551055797112,0
188,26,2001,Las Charcas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7165.723145,89.63823751,305.0571836,0.7706863085428873,0.9343705934636732,0.0026297220566084,59.80643385675024,0.0,0,1000000.0083461826,13.815510566310456,1000000.0000003669,13.815510557964641,0
