,code,name,latitude,longitude,start,close,type,variable,value,category,year,category_full
776,DOM-BAY,Bayaguana,0.0,0.0,1999.0,2007.0,public,inv_2008,0.0,inv,2008,Inversion Acumulada
777,DOM-BON,Bonao ,18.92425177,-70.40416473,1988.0,0.0,public,inv_2008,5229793.4,inv,2008,Inversion Acumulada
778,DOM-CAD,Los Candelones ,19.55066181,-70.85609369,2017.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
779,DOM-CAN,La canela ,0.0,0.0,2003.0,2005.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
780,DOM-CDF,Parque Industrial CDF,19.49516261,-70.71634466,2014.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
781,DOM-CHE,Chemtec ,18.45851329,-69.28651371,1988.0,0.0,private,inv_2008,11670132.56,inv,2008,Inversion Acumulada
782,DOM-CIB,Cibernetico ,18.45320537,-69.66257273,2001.0,0.0,mix,inv_2008,27578537.13,inv,2008,Inversion Acumulada
783,DOM-CIP,Caribbean Industrial Park ,19.410116,-70.661171,1997.0,0.0,private,inv_2008,94008689.99,inv,2008,Inversion Acumulada
784,DOM-CON,Conacado Industrial Park ,19.32373849,-70.27604128,2013.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
785,DOM-COT,Cotui,19.03592402,-70.15049018,1990.0,2009.0,public,inv_2008,350200.0,inv,2008,Inversion Acumulada
786,DOM-CRI,San Cristobal (Itabo) ,18.38627302,-70.04084591,1986.0,0.0,private,inv_2008,176024106.6,inv,2008,Inversion Acumulada
787,DOM-CTQ,Parque Industrial CTQ ,19.42740185,-70.5940585,2015.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
788,DOM-DOS,Dos Rios  ,18.91241012,-70.37486281,2006.0,0.0,private,inv_2008,110000000.0,inv,2008,Inversion Acumulada
789,DOM-DPE,Don Pedro,0.0,0.0,2004.0,2007.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
790,DOM-ELV,Parque Industrial Elva Maria,19.45844729,-70.63018049,2017.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
791,DOM-EMI,Zona Franca Industrial Emimar ,19.42494677,-70.62298095,2014.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
792,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,inv_2008,28691078.0,inv,2008,Inversion Acumulada
793,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,inv_2008,3069408.0,inv,2008,Inversion Acumulada
794,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
795,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,inv_2008,596096.89,inv,2008,Inversion Acumulada
796,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
797,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,inv_2008,12312060.73,inv,2008,Inversion Acumulada
798,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,inv_2008,11086818.52,inv,2008,Inversion Acumulada
799,DOM-HAN,Hato Nuevo ,18.53692314,-70.06254185,2001.0,0.0,public,inv_2008,16168567.63,inv,2008,Inversion Acumulada
800,DOM-HAT,Hato Mayor ,18.76258519,-69.26597733,1990.0,0.0,public,inv_2008,480000.0,inv,2008,Inversion Acumulada
801,DOM-HER,Parque Z.F. Tecnologica de Herrera ,18.44047267,-69.9817525,2013.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
802,DOM-HIG,Higuey,0.0,0.0,1990.0,2005.0,public,inv_2008,0.0,inv,2008,Inversion Acumulada
803,DOM-HIP,La Herradura Industrial Park  ,19.45074236,-70.74300157,2015.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
804,DOM-HIS,La Hispaniola  ,18.92390206,-70.40485331,2005.0,0.0,private,inv_2008,3679944.94,inv,2008,Inversion Acumulada
805,DOM-HIT,Zona Franca Hit,18.4418766,-69.65026915,2018.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
806,DOM-IHA,Parque Ind. Exp. Haina,0.0,0.0,1994.0,2000.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
807,DOM-INE,Parque Industrial INETAB ,19.48954984,-70.72195582,2016.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
808,DOM-INF,ZF Ind. y de Servicios Norte Infiesto ,18.49179288,-69.98528116,2014.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
809,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
810,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,inv_2008,133164130.9,inv,2008,Inversion Acumulada
811,DOM-JAI,Jaibon,0.0,0.0,2000.0,2012.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
812,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,inv_2008,285600.0,inv,2008,Inversion Acumulada
813,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
814,DOM-KEP,Silver Key Park,0.0,0.0,2005.0,2006.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
815,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
816,DOM-LAG,Laguna Prieta,0.0,0.0,1997.0,2007.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
817,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,inv_2008,368203479.7,inv,2008,Inversion Acumulada
818,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
819,DOM-LIM,El Limonal ,19.44195379,-70.63858151,2005.0,0.0,private,inv_2008,2848669.88,inv,2008,Inversion Acumulada
820,DOM-LUN,Zona Franca Industrial Luna,0.0,0.0,2001.0,2007.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
821,DOM-MAC,San Pedro de Macoris ,18.45274371,-69.28915784,1973.0,0.0,public,inv_2008,98933247.8,inv,2008,Inversion Acumulada
822,DOM-MAD,0,0.0,0.0,0.0,0.0,0,inv_2008,0.0,inv,2008,Inversion Acumulada
823,DOM-MAI,Zona Franca Bah’a de Maimon,0.0,0.0,2015.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
824,DOM-MEL,Villa Mella ,18.522265,-69.90166418,1989.0,0.0,public,inv_2008,8685092.14,inv,2008,Inversion Acumulada
825,DOM-MIN,Los Minas,0.0,0.0,2000.0,2009.0,public,inv_2008,310000.0,inv,2008,Inversion Acumulada
826,DOM-MOC,Moca  ,19.39023321,-70.5372859,1989.0,0.0,public,inv_2008,12960052.24,inv,2008,Inversion Acumulada
827,DOM-MOI,Montecristi ,0.0,0.0,2001.0,2005.0,public,inv_2008,0.0,inv,2008,Inversion Acumulada
828,DOM-MUL,Multimodal Caucedo ,18.42636819,-69.63506753,2002.0,0.0,private,inv_2008,15925000.0,inv,2008,Inversion Acumulada
829,DOM-MUT,Multiparques S.A,18.40888469,-70.03948595,2007.0,0.0,private,inv_2008,17400000.0,inv,2008,Inversion Acumulada
830,DOM-NAV,Navarrete ,19.56817155,-70.87355309,1996.0,0.0,private,inv_2008,3300000.0,inv,2008,Inversion Acumulada
831,DOM-NIG,Nigua ,18.39069362,-70.04615509,1989.0,0.0,private,inv_2008,64419418.85,inv,2008,Inversion Acumulada
832,DOM-NII,Nigua II,18.49893041,-69.79093729,2018.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
833,DOM-NOR,Zona Franca Industrial del Norte,19.54010463,-70.79206329,2016.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
834,DOM-PAB,Palmar Abajo,0.0,0.0,1996.0,2008.0,private,inv_2008,100000.0,inv,2008,Inversion Acumulada
835,DOM-PAL,La Palma ,19.47951791,-70.59727463,2004.0,0.0,private,inv_2008,5836575.0,inv,2008,Inversion Acumulada
836,DOM-PAM,Palmarejo ,19.53965534,-70.79354494,1997.0,0.0,private,inv_2008,66846200.86,inv,2008,Inversion Acumulada
837,DOM-PED,Pedernales ,18.03212506,-71.7361763,1991.0,0.0,public,inv_2008,2050000.0,inv,2008,Inversion Acumulada
838,DOM-PER,PERLAV,18.52899686,-69.99851177,2010.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
839,DOM-PEV,PEVISA,0.0,0.0,2004.0,2005.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
840,DOM-PIS,Santiago-Navarrete (PISANO) ,19.50852054,-70.75994998,1993.0,0.0,private,inv_2008,46345306.82,inv,2008,Inversion Acumulada
841,DOM-PON,Pontezuela,0.0,0.0,1997.0,2012.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
842,DOM-PUE,Puerto Plata ,19.80291323,-70.72350803,1983.0,0.0,mix,inv_2008,3893221.55,inv,2008,Inversion Acumulada
843,DOM-QUI,Quisqueya ,19.48858161,-70.65855914,2001.0,0.0,public,inv_2008,3350000.0,inv,2008,Inversion Acumulada
844,DOM-RAF,Don Rafael ,0.0,0.0,2002.0,2004.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
845,DOM-RIE,Los Rieles,19.48858161,-70.65855914,2013.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
846,DOM-RII,La Romana II ,18.44349389,-68.97852859,1987.0,0.0,private,inv_2008,5014887.93,inv,2008,Inversion Acumulada
847,DOM-RIO,Riosur ,18.5195064,-69.64306985,2017.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
848,DOM-ROB,Los Robles,0.0,0.0,2013.0,2015.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
849,DOM-ROM,La Romana I ,18.41862181,-68.9476164,1969.0,0.0,private,inv_2008,142417240.5,inv,2008,Inversion Acumulada
850,DOM-S12,Santiago ,19.47670339,-70.72489004,1974.0,0.0,mix,inv_2008,310274473.9,inv,2008,Inversion Acumulada
851,DOM-SAG,Zona Franca Ind. SAG,19.43723474,-70.61735952,2012.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
852,DOM-SAL,Salcedo,0.0,0.0,1999.0,2012.0,public,inv_2008,1137281.22,inv,2008,Inversion Acumulada
853,DOM-SEI,El Seibo ,18.76891317,-69.05392215,2000.0,0.0,public,inv_2008,485000.0,inv,2008,Inversion Acumulada
854,DOM-SLI,Parque Tecnologico de Santiago ,19.4462542,-70.639953,1993.0,0.0,private,inv_2008,8454945.33,inv,2008,Inversion Acumulada
855,DOM-SUN,Parque Industrial Zona Franca Sunsea,0.0,0.0,2016.0,2019.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
856,DOM-SUR,Zona Franca Ind. Del Sur,0.0,0.0,2014.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
857,DOM-TAL,Intercontinental ,18.56054395,-70.07035003,2015.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
858,DOM-TAM,Tamboril ,19.48142597,-70.63333181,1997.0,0.0,private,inv_2008,19152530.4,inv,2008,Inversion Acumulada
859,DOM-VEG,La Vega ,19.24673204,-70.55649026,1987.0,0.0,public,inv_2008,29048057.92,inv,2008,Inversion Acumulada
860,DOM-VER,Luperon Verde ,19.79325036,-70.68090459,2019.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
861,DOM-VIS,Bella Vista ,18.61321459,-69.70844704,2004.0,0.0,private,inv_2008,131602799.7,inv,2008,Inversion Acumulada
862,DOM-YAQ,Parque Industrial y de Servicios Yaque,19.46972418,-70.71437329,2010.0,0.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
863,DOM-ZOF,Zofinma (Mao),19.5539567,-71.09162809,1993.0,2006.0,private,inv_2008,0.0,inv,2008,Inversion Acumulada
864,DOM-6NO,Zona Franca 6 de Noviembre ,18.43423576,-70.07709655,2016.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
865,DOM-ALC,Los Alcarrizos ,18.52119218,-70.05086541,1990.0,0.0,public,inv_2009,28511505.5,inv,2009,Inversion Acumulada
866,DOM-ALT,Villa Altagracia ,18.68704785,-70.18063175,1988.0,0.0,private,inv_2009,10076670.56,inv,2009,Inversion Acumulada
867,DOM-AND,Andres,18.44233642,-69.64978048,2009.0,0.0,private,inv_2009,148803.0,inv,2009,Inversion Acumulada
868,DOM-ARM,La Armeria ,18.42129421,-70.11766012,1990.0,0.0,public,inv_2009,7922821.33,inv,2009,Inversion Acumulada
869,DOM-AZU,Azua,0.0,0.0,2001.0,2004.0,public,inv_2009,0.0,inv,2009,Inversion Acumulada
870,DOM-BAN,Bani,18.25315476,-70.40511741,1986.0,0.0,private,inv_2009,28193395.0,inv,2009,Inversion Acumulada
871,DOM-BAR,Barahona ,18.22153648,-71.10145235,1989.0,0.0,public,inv_2009,5000000.0,inv,2009,Inversion Acumulada
872,DOM-BAY,Bayaguana,0.0,0.0,1999.0,2007.0,public,inv_2009,0.0,inv,2009,Inversion Acumulada
873,DOM-BON,Bonao ,18.92425177,-70.40416473,1988.0,0.0,public,inv_2009,3090140.81,inv,2009,Inversion Acumulada
874,DOM-CAD,Los Candelones ,19.55066181,-70.85609369,2017.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
875,DOM-CAN,La canela ,0.0,0.0,2003.0,2005.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
876,DOM-CDF,Parque Industrial CDF,19.49516261,-70.71634466,2014.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
877,DOM-CHE,Chemtec ,18.45851329,-69.28651371,1988.0,0.0,private,inv_2009,9529543.84,inv,2009,Inversion Acumulada
878,DOM-CIB,Cibernetico ,18.45320537,-69.66257273,2001.0,0.0,mix,inv_2009,26346861.1,inv,2009,Inversion Acumulada
879,DOM-CIP,Caribbean Industrial Park ,19.410116,-70.661171,1997.0,0.0,private,inv_2009,97436928.19,inv,2009,Inversion Acumulada
880,DOM-CON,Conacado Industrial Park ,19.32373849,-70.27604128,2013.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
881,DOM-COT,Cotui,19.03592402,-70.15049018,1990.0,2009.0,public,inv_2009,350200.0,inv,2009,Inversion Acumulada
882,DOM-CRI,San Cristobal (Itabo) ,18.38627302,-70.04084591,1986.0,0.0,private,inv_2009,170061663.1,inv,2009,Inversion Acumulada
883,DOM-CTQ,Parque Industrial CTQ ,19.42740185,-70.5940585,2015.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
884,DOM-DOS,Dos Rios  ,18.91241012,-70.37486281,2006.0,0.0,private,inv_2009,110000000.0,inv,2009,Inversion Acumulada
885,DOM-DPE,Don Pedro,0.0,0.0,2004.0,2007.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
886,DOM-ELV,Parque Industrial Elva Maria,19.45844729,-70.63018049,2017.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
887,DOM-EMI,Zona Franca Industrial Emimar ,19.42494677,-70.62298095,2014.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
888,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,inv_2009,25574506.0,inv,2009,Inversion Acumulada
889,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,inv_2009,3108964.0,inv,2009,Inversion Acumulada
890,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
891,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,inv_2009,999000.0,inv,2009,Inversion Acumulada
892,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
893,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,inv_2009,10867492.33,inv,2009,Inversion Acumulada
894,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,inv_2009,12415013.52,inv,2009,Inversion Acumulada
895,DOM-HAN,Hato Nuevo ,18.53692314,-70.06254185,2001.0,0.0,public,inv_2009,14974244.52,inv,2009,Inversion Acumulada
896,DOM-HAT,Hato Mayor ,18.76258519,-69.26597733,1990.0,0.0,public,inv_2009,0.0,inv,2009,Inversion Acumulada
897,DOM-HER,Parque Z.F. Tecnologica de Herrera ,18.44047267,-69.9817525,2013.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
898,DOM-HIG,Higuey,0.0,0.0,1990.0,2005.0,public,inv_2009,0.0,inv,2009,Inversion Acumulada
899,DOM-HIP,La Herradura Industrial Park  ,19.45074236,-70.74300157,2015.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
900,DOM-HIS,La Hispaniola  ,18.92390206,-70.40485331,2005.0,0.0,private,inv_2009,3679944.94,inv,2009,Inversion Acumulada
901,DOM-HIT,Zona Franca Hit,18.4418766,-69.65026915,2018.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
902,DOM-IHA,Parque Ind. Exp. Haina,0.0,0.0,1994.0,2000.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
903,DOM-INE,Parque Industrial INETAB ,19.48954984,-70.72195582,2016.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
904,DOM-INF,ZF Ind. y de Servicios Norte Infiesto ,18.49179288,-69.98528116,2014.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
905,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
906,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,inv_2009,127627579.5,inv,2009,Inversion Acumulada
907,DOM-JAI,Jaibon,0.0,0.0,2000.0,2012.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
908,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,inv_2009,4657734.25,inv,2009,Inversion Acumulada
909,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
910,DOM-KEP,Silver Key Park,0.0,0.0,2005.0,2006.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
911,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
912,DOM-LAG,Laguna Prieta,0.0,0.0,1997.0,2007.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
913,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,inv_2009,410015315.9,inv,2009,Inversion Acumulada
914,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
915,DOM-LIM,El Limonal ,19.44195379,-70.63858151,2005.0,0.0,private,inv_2009,3777074.21,inv,2009,Inversion Acumulada
916,DOM-LUN,Zona Franca Industrial Luna,0.0,0.0,2001.0,2007.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
917,DOM-MAC,San Pedro de Macoris ,18.45274371,-69.28915784,1973.0,0.0,public,inv_2009,110444428.2,inv,2009,Inversion Acumulada
918,DOM-MAD,0,0.0,0.0,0.0,0.0,0,inv_2009,0.0,inv,2009,Inversion Acumulada
919,DOM-MAI,Zona Franca Bah’a de Maimon,0.0,0.0,2015.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
920,DOM-MEL,Villa Mella ,18.522265,-69.90166418,1989.0,0.0,public,inv_2009,11636577.68,inv,2009,Inversion Acumulada
921,DOM-MIN,Los Minas,0.0,0.0,2000.0,2009.0,public,inv_2009,310000.0,inv,2009,Inversion Acumulada
922,DOM-MOC,Moca  ,19.39023321,-70.5372859,1989.0,0.0,public,inv_2009,12862324.05,inv,2009,Inversion Acumulada
923,DOM-MOI,Montecristi ,0.0,0.0,2001.0,2005.0,public,inv_2009,0.0,inv,2009,Inversion Acumulada
924,DOM-MUL,Multimodal Caucedo ,18.42636819,-69.63506753,2002.0,0.0,private,inv_2009,15815800.0,inv,2009,Inversion Acumulada
925,DOM-MUT,Multiparques S.A,18.40888469,-70.03948595,2007.0,0.0,private,inv_2009,17900000.0,inv,2009,Inversion Acumulada
926,DOM-NAV,Navarrete ,19.56817155,-70.87355309,1996.0,0.0,private,inv_2009,4050000.0,inv,2009,Inversion Acumulada
927,DOM-NIG,Nigua ,18.39069362,-70.04615509,1989.0,0.0,private,inv_2009,65395527.47,inv,2009,Inversion Acumulada
928,DOM-NII,Nigua II,18.49893041,-69.79093729,2018.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
929,DOM-NOR,Zona Franca Industrial del Norte,19.54010463,-70.79206329,2016.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
930,DOM-PAB,Palmar Abajo,0.0,0.0,1996.0,2008.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
931,DOM-PAL,La Palma ,19.47951791,-70.59727463,2004.0,0.0,private,inv_2009,2483896.54,inv,2009,Inversion Acumulada
932,DOM-PAM,Palmarejo ,19.53965534,-70.79354494,1997.0,0.0,private,inv_2009,75855965.24,inv,2009,Inversion Acumulada
933,DOM-PED,Pedernales ,18.03212506,-71.7361763,1991.0,0.0,public,inv_2009,2050000.0,inv,2009,Inversion Acumulada
934,DOM-PER,PERLAV,18.52899686,-69.99851177,2010.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
935,DOM-PEV,PEVISA,0.0,0.0,2004.0,2005.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
936,DOM-PIS,Santiago-Navarrete (PISANO) ,19.50852054,-70.75994998,1993.0,0.0,private,inv_2009,34759834.05,inv,2009,Inversion Acumulada
937,DOM-PON,Pontezuela,0.0,0.0,1997.0,2012.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
938,DOM-PUE,Puerto Plata ,19.80291323,-70.72350803,1983.0,0.0,mix,inv_2009,4699014.8,inv,2009,Inversion Acumulada
939,DOM-QUI,Quisqueya ,19.48858161,-70.65855914,2001.0,0.0,public,inv_2009,0.0,inv,2009,Inversion Acumulada
940,DOM-RAF,Don Rafael ,0.0,0.0,2002.0,2004.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
941,DOM-RIE,Los Rieles,19.48858161,-70.65855914,2013.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
942,DOM-RII,La Romana II ,18.44349389,-68.97852859,1987.0,0.0,private,inv_2009,3984599.93,inv,2009,Inversion Acumulada
943,DOM-RIO,Riosur ,18.5195064,-69.64306985,2017.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
944,DOM-ROB,Los Robles,0.0,0.0,2013.0,2015.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
945,DOM-ROM,La Romana I ,18.41862181,-68.9476164,1969.0,0.0,private,inv_2009,149027694.1,inv,2009,Inversion Acumulada
946,DOM-S12,Santiago ,19.47670339,-70.72489004,1974.0,0.0,mix,inv_2009,300025234.2,inv,2009,Inversion Acumulada
947,DOM-SAG,Zona Franca Ind. SAG,19.43723474,-70.61735952,2012.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
948,DOM-SAL,Salcedo,0.0,0.0,1999.0,2012.0,public,inv_2009,1200000.0,inv,2009,Inversion Acumulada
949,DOM-SEI,El Seibo ,18.76891317,-69.05392215,2000.0,0.0,public,inv_2009,100000.0,inv,2009,Inversion Acumulada
950,DOM-SLI,Parque Tecnologico de Santiago ,19.4462542,-70.639953,1993.0,0.0,private,inv_2009,8538773.87,inv,2009,Inversion Acumulada
951,DOM-SUN,Parque Industrial Zona Franca Sunsea,0.0,0.0,2016.0,2019.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
952,DOM-SUR,Zona Franca Ind. Del Sur,0.0,0.0,2014.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
953,DOM-TAL,Intercontinental ,18.56054395,-70.07035003,2015.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
954,DOM-TAM,Tamboril ,19.48142597,-70.63333181,1997.0,0.0,private,inv_2009,25009980.96,inv,2009,Inversion Acumulada
955,DOM-VEG,La Vega ,19.24673204,-70.55649026,1987.0,0.0,public,inv_2009,31272807.25,inv,2009,Inversion Acumulada
956,DOM-VER,Luperon Verde ,19.79325036,-70.68090459,2019.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
957,DOM-VIS,Bella Vista ,18.61321459,-69.70844704,2004.0,0.0,private,inv_2009,131602799.7,inv,2009,Inversion Acumulada
958,DOM-YAQ,Parque Industrial y de Servicios Yaque,19.46972418,-70.71437329,2010.0,0.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
959,DOM-ZOF,Zofinma (Mao),19.5539567,-71.09162809,1993.0,2006.0,private,inv_2009,0.0,inv,2009,Inversion Acumulada
960,DOM-6NO,Zona Franca 6 de Noviembre ,18.43423576,-70.07709655,2016.0,0.0,private,inv_2010,0.0,inv,2010,Inversion Acumulada
961,DOM-ALC,Los Alcarrizos ,18.52119218,-70.05086541,1990.0,0.0,public,inv_2010,21776166.76,inv,2010,Inversion Acumulada
962,DOM-ALT,Villa Altagracia ,18.68704785,-70.18063175,1988.0,0.0,private,inv_2010,7527225.0,inv,2010,Inversion Acumulada
963,DOM-AND,Andres,18.44233642,-69.64978048,2009.0,0.0,private,inv_2010,150803.0,inv,2010,Inversion Acumulada
964,DOM-ARM,La Armeria ,18.42129421,-70.11766012,1990.0,0.0,public,inv_2010,8538776.22,inv,2010,Inversion Acumulada
965,DOM-AZU,Azua,0.0,0.0,2001.0,2004.0,public,inv_2010,0.0,inv,2010,Inversion Acumulada
966,DOM-BAN,Bani,18.25315476,-70.40511741,1986.0,0.0,private,inv_2010,10800470.35,inv,2010,Inversion Acumulada
967,DOM-BAR,Barahona ,18.22153648,-71.10145235,1989.0,0.0,public,inv_2010,8000000.0,inv,2010,Inversion Acumulada
968,DOM-BAY,Bayaguana,0.0,0.0,1999.0,2007.0,public,inv_2010,0.0,inv,2010,Inversion Acumulada
969,DOM-BON,Bonao ,18.92425177,-70.40416473,1988.0,0.0,public,inv_2010,2710115.0,inv,2010,Inversion Acumulada
