cityCode,city,agr_2001,agr_2002,agr_2003,agr_2004,agr_2005,agr_2006,agr_2007,agr_2008,agr_2009,agr_2010,agr_2011,agr_2012,agr_2013,agr_2014,agr_2015,agr_2016,agr_2017,agr_2018,agr_2019,agr_2020,agr_2021,agr_2022
90,Higüey,470.26754181805774,737.7769428888957,536.2732160722509,631.80136078152,697.0619614760079,1034.9860130286684,860.3760165962519,837.9101795107711,755.9643881054487,502.65525773132555,711.913579786525,1187.604478376052,1575.3699331881955,1214.5486600571987,1212.3475967991587,1323.8510781484492,1324.8594208665922,1354.6151452648871,1584.2266903152652,1438.6286256149704,1742.1434498225942,1925.042852002499
91,Río San Juan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9001940834755993,1.3876734612034816,1.273568213219736,1.4503529099857104,0.0,7.865000009536743,0.0,3.2749998569488525
92,Bisonó,87.26588850769343,157.00599765029608,40.63755124082753,36.03568959236145,13.17235951096404,18.37187166587979,11.559342178176433,13.21106905703451,9.702823457063412,9.115023255348206,59.92679772423763,8.259956692714317,172.6622253904156,300.1348262197831,219.86294935918323,275.26291710862927,348.6762127310622,345.547841574164,308.35337457095875,268.5780780207877,191.84454912157625,185.48366563413657
93,Villa Los Almácigos,1.008768081665039,0.0,0.0,3.2111172676086426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.919063925743105,11.983632922172546,17.41043734550476,20.930681347846985,30.34739577770233,15.31000018119812,18.70500016212463,41.8325879798216,53.77541172036938,69.3950001001358
94,Peralvillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Mao,1.2193777561187744,4.5996198654174805,7.519758820533752,0.0,1.0655125379562378,3.6855231523513794,3.2237130403518677,6.272162199020386,25.251320123672485,13.667774438858032,91.61048197746275,71.14848655158399,109.27322867617887,130.1887852229324,107.42179282179065,133.9308838115019,221.3053615920684,214.06937314248552,230.73709850872265,353.512312132237,406.6632755316939,672.7429037570953
96,Tamayo,17.208470225334167,41.86474512371362,35.14211146270527,5.933992219906227,1.0603448152542114,1.3253221184599633,0.2649773032057519,0.2595691727656944,6.474157847610175,9.535060919967352,13.3163522346347,29.762890410890765,89.22796779380126,121.75133360273696,115.8542856468874,121.56719285927568,111.64283293181774,89.40639233589171,140.8533539832807,160.79923452489516,319.6551772080216,451.1020613329083
97,Villa Riva,16.40240294606078,17.824527502059937,6.695950508117676,2.5619640350341797,2.5619640350341797,7.528529167175293,0.0,0.0,5.886780261993408,7.987051248550415,14.144828200340273,11.508910059928894,19.486076431180916,19.35306799365025,17.843246442196417,17.42182159423828,34.64627127320159,34.6712155491698,40.98188247914408,60.194627117643165,97.90131295942794,145.37403912310506
98,Esperanza,3.9760702553917384,7.521747156685473,14.640151843370177,5.1368935108184814,0.8671814937217562,0.3691099129471125,0.7941166887096329,0.8355975464278576,4.616946697235107,2.3177722692489624,22.796121835708615,64.07437944505729,83.86301268736521,92.54443899463206,120.42199734613008,127.8192140270682,291.8630015775269,293.60823640589615,283.889294145154,311.68480138825436,419.67396174458906,516.3354891463822
99,Guayacanes,41.39919323360219,70.9761208819408,98.55970552107868,49.98710250807743,35.990930724611474,29.399111464911815,49.78637968839384,39.99395437941832,48.60380132899565,13.16246620580262,75.05384829371583,126.2339683490641,271.3879307185902,245.0152764516718,241.84127660358652,336.6695923917433,409.7912828772676,401.92666724709903,308.1997636435079,336.12505950834236,406.9762140540515,458.7951773648168
