cityCode,city,urb_2001,urb_2002,urb_2003,urb_2004,urb_2005,urb_2006,urb_2007,urb_2008,urb_2009,urb_2010,urb_2011,urb_2012,urb_2013,urb_2014,urb_2015,urb_2016,urb_2017,urb_2018,urb_2019,urb_2020,urb_2021,urb_2022
67,Peralta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.689527988433838,9.689527988433838,16.960455417633057,14.501921892166138,11.19618797302246,14.348484754562378,14.9342143535614,14.050000190734863,10.804999828338625,12.014999866485596,22.46000051498413,16.19499969482422
68,Postrer Río,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Pueblo Viejo,1.5518277420717126,2.0704241836772246,0.3889502090566298,0.0,0.0,0.3426015615463256,0.0,0.0,0.0,0.360026844810037,0.360026844810037,0.360026844810037,15.772175598144532,17.22528554131003,15.43585339153514,15.468550597920135,16.687952434315402,18.47705893797033,16.08023541955387,17.594587696299833,19.267587616864372,13.766745260650035
70,Sabana Grande de Palenque,0.0,0.0,0.0,0.0,7.556637644767761,19.810662746429443,25.110373973846436,12.206456899642944,9.80620276927948,16.33898961544037,23.691901326179504,22.242868065834045,50.249483823776245,65.81588081051322,69.52653077770682,68.56310219858207,82.38414585824106,102.84882221268673,93.83676434498209,98.21755089011847,126.267843022066,126.36592354306988
71,San Juan,219.26176864165888,331.5358967781067,343.86615882808087,178.29318523406982,158.4060016043046,224.53403469440985,172.61986538288642,99.87865396854924,135.68380856513977,267.7344069480896,380.45183193683624,311.5685262694078,1438.395068458015,1536.9928163360146,1479.7750582250894,1486.510224117952,1478.4542281435984,1476.8472119929745,1425.252939379449,1264.8538284442004,1395.1741425804064,1370.7066856365575
72,San Pedro De Macorís,938.3624636939928,788.4683313098609,781.8923621645162,694.9160165001363,795.9777124690074,760.9244602717605,626.4424613031686,659.3023671304477,556.5730157291187,286.3946399235258,700.8750386724287,1241.58018748807,2485.37366177802,2607.5391363228073,2702.9751133703717,2724.5220115081934,2427.832583776175,2617.3404071302975,2732.578212719338,2713.998076235079,3141.991394287932,3487.1842301780107
73,San Rafael Del Yuma,2.501612901687622,6.620054244995117,3.9189841747283936,1.776324987411499,0.0,0.0,0.0,0.0,3.8099043369293217,0.0,3.621419310569763,8.726394295692444,24.298267126083378,34.06022834777832,35.957210540771484,36.04020643234253,45.13824701309204,46.19000005722046,41.24500072002411,40.62000036239624,44.25999975204468,41.68500065803528
74,Santo Domingo De Guzmán,9576.98658802743,9397.27821689213,8422.86103805467,6853.507282576842,7945.326616406907,9044.900309082106,8578.319094745786,8169.624115770002,7757.684696172265,6282.385505131178,10886.615577014289,11791.762956758572,14203.667404425376,14471.041495397982,14414.031638633503,14517.486803260508,15635.250197747177,17104.132588461332,19603.956099641087,18364.426513264225,18695.05736749312,20849.63361850066
75,Villa Altagracia,42.04598522186279,73.23178839683533,41.58779335021973,64.87813436985016,39.11390948295593,45.077250480651855,35.74493491649628,22.75866174697876,26.052634477615356,19.051686763763428,68.75674164295197,55.26875054836273,81.4597555398941,80.97359013557434,82.9871153831482,79.82816922664642,59.145405292510986,56.28000104427338,64.61000084877014,75.47000014781952,94.0750014781952,116.33499789237976
76,Azua,341.0799851880354,634.8482194101109,401.47591178837945,284.1368667691362,115.13513370448467,200.19289046222087,159.57749744349834,66.51714646816254,101.57864606380464,77.88088451974532,205.3023506674112,344.01739826856874,877.8323914186627,1019.0654443694096,1006.8726573560753,975.662975675452,973.2578607975267,1114.500225413547,1199.433739912276,1343.142020183451,1566.5408935458054,1592.3551018551284
77,Sabana Larga,1.6527939029768404,4.678209242633745,4.678209242633745,2.0685053002600577,2.0685053002600577,1.86319393083161,1.9047870018902948,1.7053935574550256,0.0,0.0,0.0,5.224294660605636,3.0715916722428567,1.881547172396791,2.469351835344352,2.0649951822617476,2.3562585545521157,2.957137186387006,2.7100587456834084,2.615176421520757,2.3586863648657705,4.694117561041141
78,Sánchez,15.579210836747112,15.940820057251871,15.940820057251871,8.132772207260132,8.132772207260132,6.008456349372864,0.0,0.0,0.0,0.0,9.049993872642515,29.491376866078845,34.542537689208984,36.53744554519653,63.27337026596069,50.07209062576294,43.77006232738495,46.26000082492829,47.79000115394592,42.68500030040741,47.92999982833862,84.5602551871655
