id,shapeName,ntl_2000,ntl_2001,ntl_2002,ntl_2003,ntl_2004,ntl_2005,ntl_2006,ntl_2007,ntl_2008,ntl_2009,ntl_2010,ntl_2011,ntl_2012,ntl_2013,ntl_2014,ntl_2015,ntl_2016,ntl_2017,ntl_2018,ntl_2019,ntl_2020,ntl_2021,ntl_2022
27,Castañuelas,0.0366380408307283,0.0396218504152704,0.0020703838331699,0.0752434536976804,0.02168063180467,0.009324345514531,0.0185391301226,0.0092983045439496,0.0062922575441987,0.012625964540631,0.0059246910008716,0.2718436314704328,0.3762625742441521,0.5393910408323125,0.3011316552329628,0.2986818208363079,0.343119854868718,0.5880496201484132,0.6595363128740306,0.9407734007279468,0.95027374419578,1.29399417317187,1.4338477469947402
28,Jarabacoa,0.0514189960472347,0.0551729360805351,0.1135828698011328,0.0991060311363761,0.0645269928611318,0.0255849084003668,0.0455229212887818,0.0143829710915022,0.0201818574916203,0.0390730738212601,0.0234339457203275,0.0903354958204574,0.1230646526835854,0.2042682465985172,0.2146978424420796,0.2661182462661244,0.2231522528410229,0.2924480282199013,0.381091949069774,0.4376249869285352,0.4691567421754953,0.559444957789468,0.6124469787005467
29,Jima Abajo,0.0,0.0,0.0221393506298487,0.0152580335293277,0.0,0.0,0.0008484719119071538,0.0,0.0,0.0,0.0,0.0865367966118988,0.1792541862147431,0.3784627659313316,0.3871652038281342,0.4717225634300134,0.5701471778981416,0.826664175636263,0.9330894386763368,1.1506856226612063,1.075659980983552,1.1051392295707243,1.092867719586173
30,Pimentel,0.0322117511567603,0.0627554858801736,0.107428323117893,0.0610767053503829,0.013503505406513,0.0634387641365434,0.0413332963085064,0.0175331300766693,0.0172471029117159,0.013284392540626,0.0090316191886039,0.0502373074760048,0.0666694890760234,0.152503910412199,0.1657955468150078,0.1751500904649552,0.2589047676230954,0.4189077874844933,0.4704727195735901,0.5293248825872152,0.5007959889829549,0.5898854961121852,0.8345541779559696
31,Yamasá,0.0074964486034617,0.0047952624506693,0.0068858375728221,0.0019034715443829,0.0073043024563212,0.0072560129735493,0.0055991895521079,0.0018386992764802,0.0,0.0,0.0021360866582602,0.0162380278986629,0.017869343197264,0.0658444938044879,0.0623306128272815,0.0759289233071055,0.0877720996575165,0.1128086029187892,0.1454383998156914,0.1661179066231355,0.2024333304123151,0.2729914140460086,0.3317412832237784
32,Sabana Iglesia,0.0004308573806491856,0.0064926061013304,0.0373236559837078,0.0,0.00015204068625030025,0.0,0.0,0.0,0.0,0.0185038028315228,0.0051385464411226,0.0489592773164838,0.1333800530522472,0.5761748254961832,0.5541137744939792,0.7547994359190452,0.7075039263970906,1.0505357200814691,0.9884178408969826,1.0621496348093793,1.338801125463233,1.6670971905792575,2.035998528790327
33,Dajabón,0.0332604806430911,0.0387036445748621,0.0622779295895305,0.0530285463768606,0.0700066862238022,0.0394320522707957,0.0510669395234633,0.0136047831130314,0.0270363197761296,0.0412252998894883,0.026670978944184,0.1095828150521728,0.0863134472309703,0.1958050370095309,0.2826583214078009,0.340010546235784,0.3201114330195638,0.3723444241840117,0.4245707124414076,0.5516050064911572,0.5282555063865723,0.6509391045934252,0.7863608568287465
34,Los Cacaos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00170751636695,0.0030207163501972,0.0030207013338604,0.0040934906073128,0.0035491285961662,0.0,0.0,0.0032830279141205,0.0045822958221127,0.0026682524064787,0.0050829890867378,0.0064903238282485
35,El Peñón,0.0263284054262056,0.0125998507531319,0.0055164425763201,0.0055104674861517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017180200290472765,0.045455359879361,0.0485320888539625,0.0631377365808537,0.0646561591520404,0.0617013188883493,0.083741764397122,0.0510241862330059,0.1141655849992124,0.1658708371828179,0.2529797193127555,0.3259779291221428
36,Fantino,0.0375984503315324,0.0281879967753203,0.0951743665671066,0.0193148292004904,0.002873427565078,0.002873427565078,0.0,0.0,0.0,0.0,0.0,0.0850142128498159,0.1488385393162715,0.1876132461677183,0.1437927764179609,0.217138945173453,0.3292660039761731,0.6608686912284278,0.7882426654493072,0.9252169592224094,0.8525137271017503,0.818621992704306,0.9761250569300606
37,Guananico,0.0,0.0,0.0041736111121996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591818978316887,0.0591818978316887,0.127850927179335,0.1695785191151669,0.1641663024650161,0.2227232907755667,0.2805975633343157,0.3262345099130111,0.3383563020712168,0.3972534192596225,0.3688238983068826,0.5520123468316749,0.5529187712956084
38,Hato Mayor,0.0247886790308518,0.0326853239627998,0.0830655316313594,0.0459873796577526,0.0649845845389237,0.0514294441862831,0.0542640596494345,0.0382166021758378,0.0311627942212294,0.0627950346838353,0.0481633065870099,0.0970238324700632,0.0635039359524869,0.1810366114967151,0.1991464452699701,0.2074749947990694,0.2046077331481124,0.2316395030333159,0.256718711170267,0.2521044791714457,0.2700399653451404,0.3076957879397576,0.3339355435365337
39,Tamboril,0.4061142258046925,0.7673987271864888,1.2509578097962089,1.0289907025446057,0.423880540785885,0.4158756894806249,0.648973929264443,0.7207866560819544,0.4038870476340426,0.3357420105946529,0.1845686562995098,0.7364773992926373,0.6513834862803881,2.965975266541482,3.5360153544502477,3.7286412161740663,3.517792828299295,3.7229146388263663,4.0925777736844715,4.439745411548215,4.4506277064438455,5.189048035794378,5.902734369671545
40,Miches,0.0,0.0,0.0183767023250964,0.0005471040773772541,0.0049426195169374,0.0,0.0,0.0,0.0,0.0,0.0,0.0031102731669867,0.0050116183975173,0.0465484680449748,0.0510716879347136,0.0676947689068404,0.0525271602427721,0.0617942034050236,0.0784187543690947,0.0936195673689787,0.1103542903053942,0.1383047997695738,0.1550583753354859
41,Monte Plata,0.0175717413556698,0.0144640708338289,0.0236500902675437,0.0153422262790045,0.0171782712041678,0.0075123996154429,0.0123113346224029,0.0079925764643207,0.0047801315650412,0.0058338652430593,0.0132996664417942,0.0412186552136687,0.0425174483788493,0.0900174073591567,0.0859750269216087,0.1002589664590565,0.082856270561956,0.1178338786114086,0.1360024395184624,0.1465223213361287,0.1834139024182675,0.2359156024903721,0.2637044252374735
42,Oviedo,0.00033448700898297963,0.0023380221655526,0.0014217843283751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015689684562103,0.0297915406569031,0.0289591813547206,0.0230790269711639,0.0190080045429581,0.0222117100446182,0.0235539859220748,0.0193599953322372,0.0224654104774316,0.0333538145442558,0.0344286130310712
43,El Llano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0300522991603475,0.0439486076656762,0.0356948282748268,0.0519091181408606,0.0732671288201707,0.1081956898796695,0.1553078950323989,0.1525810781167637,0.1397549418895005,0.1798836219100975,0.2327803532033255
44,Guaymate,0.0371064137787715,0.0607744890465555,0.1251671063802569,0.0670254326874441,0.0960650222187369,0.0524116212299781,0.0567058186811814,0.0392249244504054,0.0323500870303364,0.0296952555997517,0.0216496128532733,0.0314261382488947,0.0468138919381979,0.0920706706794627,0.0851743004942119,0.1290091726084163,0.113952486259061,0.1418747591866059,0.1487851419810835,0.1250117178372798,0.1451256401845669,0.1585735963168935,0.1551257559657758
45,Los Hidalgos,0.0368201002407047,0.0289825638767555,0.029260260317355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356925142348996,0.0356925142348996,0.0385023297343814,0.0506526465673449,0.0687839829449304,0.2098302748701203,0.3058992126525899,0.380729959809384,0.4706385148617441,0.4930850679260726,0.6557074046551233,0.6375781923170515
46,Maimón,0.1829098429992517,0.2084448818037071,0.3903684071366586,0.262812490582145,0.3697775770201701,0.1613058896459684,0.1999241755917571,0.1760128633514577,0.1164078249886412,0.2009144982950468,0.065812025535565,1.0573768397196934,1.1374239879085,1.4869563231797305,1.416567626222814,1.4492536569965482,1.589951831725585,1.909455332816679,2.0633156507049404,2.239850935001279,2.028192711830767,2.044686498990546,2.3315322219248356
47,Mella,0.0,0.0175073474912339,0.0182532153391986,0.0244500604894695,0.0260568445671602,0.0182733234437605,0.013357894949011,0.0078336916035367,0.0078735283838499,0.0159255771803308,0.0086663519265879,0.005807526343161,0.0104937937005019,0.0221483457345816,0.0386185296412788,0.0379305793787715,0.0251094007513741,0.0269944297135684,0.0276787914884744,0.03824611324672,0.0407372430427122,0.0597286708064586,0.0679919016405137
48,Monción,0.0102028373611223,0.011078930529813,0.0497536849862744,0.072671714427102,0.0585695430183023,0.0510785948835247,0.0305186914301466,0.0167938063400995,0.0263690033661827,0.077370688309131,0.0255041298953321,0.1241750985217648,0.0804489807931556,0.1690721229530259,0.1743402803571443,0.1810679472705184,0.1705916837140481,0.2111839958546486,0.2838247511536747,0.2961539425454038,0.3744694662984515,0.4285815678770955,0.566053152425723
49,Monte Cristi,0.0222278757278524,0.0210481595531615,0.0515625914436202,0.0355153689485258,0.0325863860479792,0.0197381143113566,0.0300831938095172,0.020975476148692,0.0258246773270825,0.0294639309080173,0.019187416072885,0.0613617274373541,0.0614473821091709,0.1513515113740486,0.1581528727841843,0.1553934712712175,0.1398938815168664,0.4380396808114404,0.398268112880153,0.3811693754872033,0.34790118557696,0.409707686653496,0.4172129632388888
50,Neiba,0.0261205355157213,0.0264539056761049,0.0883121852938453,0.0701758189898936,0.032453828977282,0.0463052504759421,0.0506886902583476,0.0432932987652047,0.0657463591334939,0.0631599069399189,0.021752548988356,0.0743546900578594,0.0346165171882881,0.1645822709758174,0.2247046737816259,0.2572694769720753,0.2663404524893895,0.3238855234552659,0.2995707645086464,0.2742738130954816,0.3250555154806842,0.4200161753139013,0.4824426963750942
51,Sabana Grande De Boyá,0.0238158744368461,0.0160643770554605,0.0259227976049405,0.0194092688669542,0.0105294105471015,0.0055327901382312,0.0050261394804866,0.0022848303817362,0.001138016192596,0.0096005167098682,0.0089830803804177,0.0115563452996832,0.0301544017336001,0.0551398762122647,0.0343747080700325,0.0275185169562518,0.0132718691437844,0.0302287198936279,0.0545923941231987,0.0791487772886585,0.0839520113413286,0.1135648330242059,0.1258133859327612
52,Las Yayas De Viajama,0.0013356565236528,0.001885899810653,0.0040171434178885,0.0005783532917622541,0.0034014292490306,0.0,0.0,0.0012378998534849,0.0,0.0034904937219863,0.0023447807041508,0.0152470172217406,0.019865965043508,0.0480121311290133,0.0603913191139851,0.048774506358997,0.0518184235652501,0.0337442678212582,0.0355609589470246,0.0709176024544979,0.0878254418705894,0.1121478824240629,0.1352984457252386
53,Licey Al Medio,1.0631631036416829,1.1719702653345865,2.0628228569176885,2.390471597634329,0.9924577579313208,1.205686580400139,1.5782172416276905,1.2643843127019474,1.4277966443031955,1.576141179415657,0.835814558599204,2.018373563531551,2.2105935653984283,5.711509858690842,6.36389467734225,6.799919203548374,6.517544534310868,7.6037364843087,8.751996415282441,9.7126602738463,10.117815077807766,11.834709976312578,12.743098195783531
54,Las Guáranas,0.0799360689637098,0.1426487025577233,0.1146489829800725,0.0736066982035097,0.0474451807951112,0.052556944980385,0.0514999600508411,0.0277917695282211,0.0215991345789962,0.0169876948163454,0.0097934671616465,0.0450258230817809,0.0123475762978258,0.2468750463695226,0.3180660767889903,0.3717290252935691,0.3914909087170343,0.6237653540673317,0.6198433394217102,0.7389346350497399,0.7493123395582205,0.7857971794573501,0.922338123014284
55,Las Salinas,0.0089718063269476,0.0365847566431075,0.0,0.0119246142501429,0.0141665099865316,0.0141665099865316,0.0071982188688927,0.0021299658850396,0.0,0.0,0.0,0.0,0.0,0.0591706448654139,0.0833156914630539,0.0622437637672764,0.0595932437977962,0.0413185546049269,0.0570768643741942,0.061638006404304,0.1063594447190561,0.1341281355985543,0.14641853185583
56,Bajos de Haina,6.037080045021183,6.181266618599761,6.561694109006609,5.5694453704134,2.758642303475934,4.182846220947964,6.420208802461531,4.921873504427381,4.011698357763858,2.033297326880646,3.885257008951254,2.691424843108767,7.2922419715595215,9.726950838594773,10.37637680645051,10.807585589675558,11.19537835872874,13.316011374643432,13.792259265591552,16.06112672406612,16.587502065027326,16.862133691209365,17.777220847936817
57,Castillo,0.0185736914417379,0.0231865072775199,0.0501581458209829,0.0303511374639969,0.0116501170480334,0.0116501170480334,0.016774838040673,0.0061643767289784,0.0061643767289784,0.0100472473634855,0.0126324440982113,0.0152299567874608,0.1002160246369041,0.0982473143074536,0.0872392213804802,0.1047464258565965,0.1195724796714902,0.210924159146809,0.230919522520216,0.3160135820189546,0.4959280628721242,0.564260024632981,0.6427064927238586
58,Cevicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116515341999498,0.0116515341999498,0.0213357537756323,0.0188449384446199,0.0225965646345158,0.0250290961851615,0.0352288336917793,0.0350815865329936,0.042682596868491,0.0433581608956164,0.072025789537273,0.1105464625410105
59,Cristóbal,0.0,7.294870992769205e-05,0.0,0.0049630133377217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017801360188259,0.0035259363836659,0.0270660159982486,0.0414388506006597,0.0328788268108207,0.0358995230147143,0.0253292815106162,0.0287995930748089,0.0279676266165755,0.0624661929446576,0.128156855916966,0.1479604770465844
60,Hondo Valle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076123201946067,0.0076123201946067,0.045417034559278,0.0511405823246949,0.048587721113306,0.0662802086343333,0.0928690058007009,0.1354346626092745,0.1343381057414154,0.1716884442276373,0.1919074535627085,0.1927015831158914
61,Imbert,0.0303997873855111,0.0433706288359344,0.0648989488346344,0.0444675945010258,0.032726424629192,0.0218657048501563,0.0251778219732831,0.0048363897640619,0.0048363897640619,0.0031367087928247,0.0,0.0200676839484535,0.0070347918144409,0.0913369917973098,0.2716100376554526,0.3422602650865493,0.3933128385314069,0.4301285336147927,0.497711541506444,0.5727511141654451,0.5558828620750275,0.8506431681630857,0.9948897017997436
62,La Ciénaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030159388786733,0.0084021215406452,0.0258334039083984,0.0385118135352039,0.0341720750397783,0.0255581762516891,0.0497623239973599,0.0422079511475682,0.0508730987300683,0.1203608604390641,0.1642675066069589
63,Los Ríos,0.006721214050861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223132974705135,0.0223132974705135,0.0358867536019625,0.0399691803886894,0.039970913453579,0.0887866830917959,0.0957055765892261,0.1045083713312627,0.126529455931476,0.1321762387293931,0.1470851622013643,0.1753254383072205,0.2868019232712164,0.2981026189215854
64,Padre Las Casas,0.0041581177722536,0.0020430164658189,0.0039953131970923,0.0176417399614327,0.011963022485285,0.0135936462419479,0.0121071603706969,0.0104167160569403,0.0050599310582074,0.0155349815020648,0.0099132944709736,0.0223398093949873,0.0118738083072541,0.029237418276517,0.0367712148241758,0.0280913562810475,0.0410181814985391,0.0338827502238684,0.0628337782361357,0.0639195876562739,0.0668880760383042,0.0780288157862415,0.0807752313207253
65,Paraíso,0.0,0.0,0.0102528834625984,0.0063564477786579,0.002424788936767,0.002424788936767,0.0,0.0,0.0,0.0,0.0,0.0,0.012213498643862,0.0323390295599322,0.0381686711241699,0.0395775335383456,0.0417724544181199,0.0406544474487443,0.047253357649637,0.0342284814549649,0.062811247049573,0.1117747361139963,0.1471363660288328
