id,shapeName,egdp2000,egdp2001,egdp2002,egdp2003,egdp2004,egdp2005,egdp2006,egdp2007,egdp2008,egdp2009,egdp2010,egdp2011,egdp2012,egdp2013,egdp2014,egdp2015,egdp2016
91,Río San Juan,46.81913749119815,47.39640328188738,52.434214114675335,52.92028233186871,53.38072115743863,56.659718961984495,60.669325726055646,64.07895705734984,65.45691364243922,65.86762282579554,69.5104322879922,70.95737021635557,72.28486907306842,74.62185855192298,78.56791101109751,82.17708325853538,85.80609292481462
92,Bisonó,292.9301600157046,300.1895671548212,330.507281107178,334.56945298419276,337.51993642951936,358.2526476288544,383.6259760113322,405.2466309859471,414.0755807011736,416.8003939086315,440.199770738798,453.7193355894557,464.5671843458626,485.3170865552096,508.65297325159975,539.113360761778,562.9788462997651
93,Villa Los Almácigos,38.67248761098758,39.14153621448022,40.65314253966013,41.870319926738766,42.23461745585884,44.85267263183405,48.04465808658038,50.74478025740268,51.82483116978524,52.15000591289765,55.03416263694858,56.1778920778457,57.1902391382292,59.05246134003007,61.67029752030092,64.5032445599051,67.35176276026986
94,Peralvillo,28.49113347483616,28.8329773000058,29.94301246328681,30.789092839523864,31.06457230904523,33.039044753184506,35.37710025357266,37.36530229525239,38.16728667085077,38.40676703412159,40.53494434759897,41.4189091861248,42.16597174049592,43.62908150834197,46.16773285573605,48.28853912680757,50.42100173877734
95,Mao,548.2307369677752,554.9659179886766,581.9276861518038,606.7293001555054,612.1023892715865,649.7017770182264,697.4118551265672,737.4153925950915,764.0160027420111,787.5954313050008,840.1706612135849,873.5137083013852,906.8262759775504,938.2345325528988,984.558410790562,1034.1344173500934,1082.3775798668464
96,Tamayo,204.3994332082716,207.87886306848017,218.85724540136613,223.4171727324817,225.36103828975968,239.20420501068523,256.131834789234,270.61688169918807,277.32923423022623,279.09980584231084,295.02258879209273,302.00898309840875,307.9503952035717,317.9800423959891,337.912138003929,356.35102251511,381.58825023384645
97,Villa Riva,101.7675870333232,104.46017713955806,109.50379901136846,115.86872734579389,116.88054613400904,124.06012471838316,132.83941879763324,140.30502759732454,143.2912763756864,144.19035637764367,152.16480484990512,155.3267101506392,158.125754768942,163.23800481429296,169.97996357188515,177.78832895194788,185.92765569908943
98,Esperanza,335.9509850102313,340.12960633863423,354.537080948084,361.20208881485695,364.42776258815735,386.8133289198666,414.1867278577651,437.4641254336227,446.77510123445705,449.57838417502006,475.4863256331169,486.29503142167545,498.2661103077379,514.9544051551351,549.5770370853882,577.6092594257758,604.2590509702178
99,Guayacanes,466.5723736067613,476.78888911476326,550.271193403473,567.189761300531,572.609706050625,607.7831895765137,650.793830907111,689.2900682476222,703.9609015367779,710.2467952031715,757.1554017125392,777.4736886044343,817.0126759460159,843.6086569646993,878.4112545146661,919.0297730546372,963.1856929779052
100,Barahona,534.2631047247088,541.9386892331579,597.1290579488464,600.1018807089796,605.3231351946498,642.5060939157125,687.9739622661298,726.6382641379738,742.2062860636731,746.9022449195382,791.5201759818135,808.4414577856952,823.9842424329007,852.5419928128816,875.3171972903548,915.5266190941431,955.957039980678
101,Bonao,1170.7444552137572,1186.5474516450188,1242.475270333886,1250.8201752930888,1264.2584497998148,1341.917583254797,1438.5827874533095,1519.4840099567284,1551.8413489784682,1561.5940626025208,1647.9580443182413,1682.2970390394614,1720.0272805659206,1775.636248624441,1865.0922838581537,1950.7689695471636,2036.916549176912
102,Pepillo Salcedo,30.79807731734188,31.14059523025563,37.40931965226636,38.017730390587275,38.29338394710246,40.562448983011286,43.33797607030354,45.71484947338993,46.66129369215638,46.978105714332834,49.41007060817643,50.46447924287878,51.442634248499786,53.33333177642496,58.617658767279465,61.5374258578408,66.3026754028657
103,La Vega,1590.2581119800905,1621.5370114412967,1731.333710929052,1739.957311677934,1755.0960112748774,1862.9056350742471,1994.737993547904,2106.8433830887666,2152.6680717900103,2166.1749549622623,2285.9762305619083,2347.664966931297,2398.4284271467523,2476.76383408939,2579.8639428497513,2702.2077655148273,2824.471818175737
104,San José De Ocoa,179.21088900092772,182.54058893305415,196.63566605063048,204.4297694450499,206.208434290512,218.8751228516008,234.36413472148715,248.1555812717068,256.6156240495981,258.71520093720335,273.15705815927646,286.64078913366103,293.1403919755244,302.6194305921302,311.32612680874627,327.1628668728997,341.8221909892325
105,Rancho Arriba,36.287919099482835,36.72331036013715,38.13291941799369,38.308174851828944,38.64147936719304,41.0150952037643,43.91758754352729,46.38576716920911,47.373040610960885,47.67028250367035,50.30668784046874,51.35203368570294,52.27741689886531,53.967559904911944,56.48095388365726,59.075518669450986,61.68434399307944
106,Juan De Herrera,180.66251606047152,183.4354114153222,190.47741070418968,191.6812014858512,193.41189945778424,205.29253899034333,220.1727603025881,233.94181064010832,239.21167770898808,242.4299362864564,266.79841784116104,295.09139179622423,307.60767085885306,317.92673439196517,351.9324177199718,368.4297386061912,384.7152803307655
107,San Ignacio De Sabaneta,220.2925753736614,223.2079377406952,233.29868538788736,238.8179933390197,240.9699010545717,256.2240692325081,274.6934497747936,294.51532150179764,302.5472940654732,307.0897472368736,324.8140829405945,341.9228097043786,351.6650229390349,363.70117916289496,381.14814263418623,399.21573014434625,417.0654608290571
108,Villa González,444.798652933275,451.450097780777,485.7702066920551,487.7681227681684,492.0120066236047,522.2346449328988,559.1913295049293,590.9705711707182,603.5487704780759,607.3357291679755,646.4945193836504,664.6795710138247,687.7930564618578,721.7650598950245,774.9311590745169,810.529153991447,846.3227985227809
109,Vallejuelo,50.41928461603091,51.024228072283314,52.98277166906524,56.54576165500812,57.03774422109128,60.541380612289224,64.82567891215578,68.46889853687848,69.92618924899429,70.36494080003571,74.26425401854746,75.8081652289512,77.17425707292324,80.78922463678846,84.86711885964172,89.67508135005544,100.73910149557918
110,Villa Isabela,51.32907095931324,51.95181611808492,55.088288873229544,56.01476459953131,56.50212762896337,59.97286258553171,64.21692885271474,67.82593648088915,69.26954229409786,69.70417360529012,73.55916375698996,75.09247121103837,76.45872823654436,78.930660246634,83.54322987952654,87.38095292279532,93.5965990075878
111,Villa Tapia,68.19620625411766,69.99046044092552,75.07302862616143,77.45113361360978,78.28738831036229,83.09631845623834,89.04045797890312,94.07198477352364,96.07420988468564,96.67702614314418,102.02375098373372,104.15900591985852,106.0359897146038,109.46416307921504,114.22892991584888,119.4762605171578,124.75243105444254
112,Yaguate,157.69894253985552,159.703817400161,166.6490766305549,173.6739123467138,175.33522664203366,190.06739940993927,204.59766681778663,217.16873204813288,222.32014355659484,223.71508758231707,237.11711653915108,242.4945701545361,247.20891459058316,255.71939548908503,271.5685740886951,287.0083692457162,303.7715078676448
113,Altamira,54.83745360240047,55.51521552976441,59.9347372032848,65.6082964356039,66.17912890391021,70.24428959833641,75.23823447992986,79.4666420758939,81.15800796192063,81.6672330150417,86.1838402010062,87.97469525582648,89.56003158799574,92.45656013722508,96.76082759219058,101.5981215014177,106.08478001940487
114,El Seibo,474.8842599370609,548.3525731146042,587.9225838698886,593.6919514839848,600.6334546895877,637.6642982050772,682.9986364016929,727.95202444821,743.7586409548329,748.5260379948456,791.9117499615052,810.825061543958,845.0328650989952,872.4500078144599,915.441672019047,964.263028340071,1006.845693545774
115,Jánico,106.68387284103562,108.17781278566984,113.69314624889232,119.30321656886272,120.34586524963376,127.73830663117704,136.78029903103322,144.46738654895142,147.54489529343215,148.72741112580476,156.95278208466144,160.33686768961888,163.49038955393974,168.92575252909276,176.0047671950331,184.08989318539108,192.21945863985553
116,Salcedo,186.51096063799727,191.3995146333002,205.8207257991327,208.04767379585437,210.77921223792384,223.72666754477163,239.5840567075738,253.2743130931667,258.6649969126665,260.28798587123555,274.7257836911023,281.8902249778019,288.9440081500541,302.6225439161646,320.24332308792606,347.71607214644825,363.52686549542005
117,Restauración,50.118733740846295,50.65017026166123,52.44729699591795,52.48754868326232,52.90423909659479,55.97643494185279,59.7589425400776,62.992039699998585,64.27608744128077,64.73069597389186,67.95593971586695,69.42783637011752,70.68313384313208,73.04400755879925,76.47233605595196,79.81677583561223,83.18686347568735
118,San Gregorio de Nigua,217.7103962483359,221.39222720008271,232.9373715016187,233.43562133791403,235.46665042545277,249.9305722213259,267.72751132506954,282.773862350922,288.79541722629585,290.60745726730306,306.79232461312245,313.18083662729634,318.8244731940475,329.13215876490455,324.5837519105743,339.49414520544167,355.1544585737528
119,Cayetano Germosén,27.55199777519002,28.28305042701609,31.259361624250225,31.36836795129027,31.641292195694113,33.58491003700331,35.96159462975521,37.98264501515557,38.79106630834879,39.03446067104153,41.193262091804954,42.0492365622053,42.80697930420146,44.190941365559894,45.638727328824075,47.7352317052729,49.84325923358693
120,Galván,94.99692751928872,96.99517429973564,101.72472681227848,105.38720916994652,106.40578438534452,113.13809710922187,121.18319479080976,128.5064464846078,136.82159994694533,137.8040365016928,145.42529027643155,148.49617091055006,151.36717626960842,156.4790041174374,166.17508242831508,175.1718455336842,183.55450099285912
121,Gaspar Hernández,131.24064271116958,133.17082133918413,149.76527413135648,155.74021677889073,157.09525199304608,166.7450842483955,178.545039352424,188.57931611502872,192.59303292871692,193.8014543878097,204.51964638928573,208.76945722255056,212.53156054773757,219.40276576806517,227.97292347082904,243.32634865396167,255.4521775266703
122,Guayabal,41.107475557981765,41.60069314720584,43.19751858489187,43.350900472379195,43.72807997424228,46.4141484836153,49.69871284277998,52.49179316431868,53.609027515497885,53.94539735223732,56.92884823826011,58.11179864710452,59.15899533892377,61.07162158512601,63.80684643703346,66.73794025673585,69.6851446708043
123,Jaquimeyes,21.85214638961297,22.12528012348156,22.974549896343085,23.665366063223168,23.871269298184153,25.337600813192484,27.13065263114724,28.655402017925297,29.49013925662228,29.69723463467523,31.339640368082943,31.990861276785537,32.63053489432615,33.69245380058008,35.24527166544222,36.86433305529986,38.492293241211
124,Laguna Salada,65.07144615667708,65.85219046911773,68.4856421283647,72.69117225618925,73.87559599081675,78.41352493955804,83.9625712480615,88.68128882664088,90.62542996628612,91.2789641667815,96.43422575750768,100.915814881465,103.97194343098238,107.34322844346364,113.3954178592738,119.91621113571466,125.72560732294528
125,La Mata,116.50717332100167,117.93259179124648,122.96433078535632,128.63910856422257,129.75834792414136,137.72896616558234,147.47555434557736,155.76371765557454,159.07898892298633,160.07712867809272,168.93019619858734,172.4404777502312,175.54791896197145,181.23032096589316,195.48888342602584,204.46904996481592,213.84283428133705
126,Las Matas De Farfán,234.3681268704288,237.3390592506118,246.4944145668955,248.4833873270773,250.81571117078556,266.2224755338594,285.0620912946907,301.0826522812539,308.41496210016453,310.3775913606088,331.2984974206663,371.1422431304174,386.13500965781066,409.0579190809352,429.0793193423282,449.8844605867771,472.2666361423098
127,Las Terrenas,64.49939811720564,65.43946859859952,72.27246822288224,75.00665996530478,75.65926357086967,80.30675700610757,86.19905052401275,91.04345834068224,94.41538214373826,95.14424647198004,100.4067266293016,104.80937725749668,106.81016855210648,110.38642969949576,114.6419462891186,120.17550742088578,127.31145723251733
128,Loma De Cabrera,50.714082266039696,51.32258072101018,53.24582690438804,57.077542747498725,57.5484485514316,61.026611800199646,65.28036345062303,68.90899441201313,70.35750588383162,70.81539183025266,74.61827180157688,76.19316355720456,77.56753192625794,80.10029595944229,83.88668341250981,87.69494552010418,91.5260905041998
129,Nagua,380.8543429620126,393.5353995284614,426.8571494307588,433.3229369036124,437.0931129214226,463.9422699205434,496.7879820317028,524.7808852614139,535.9512677409485,539.3140852651177,569.9028939447569,581.8944373199756,594.4861450825833,613.7060467102951,645.3285749953167,675.9454779286012,706.4798985944078
130,Partido,33.220307520616295,33.624140238469714,34.92493674445388,37.59055425279282,37.91761528668451,40.246766759309125,43.0948872403187,45.51683089102014,46.48561035190143,46.77728409919085,49.36430240337756,50.39006612125564,51.298114239409855,52.956596505057576,55.41947879814636,60.82442169855623,65.48591400887453
131,Pedro Santana,96.5539196845363,97.65779752187863,101.29148242894344,101.1329613718916,101.9209681082006,108.04295675637673,115.53048407166612,121.92539872106384,124.47618825049965,125.29729127141778,131.95605350726962,134.771194729618,137.20308909036368,141.8415230313937,148.53740720900834,155.24502479410637,161.9945017704776
132,Duvergé,119.87436523051818,121.56767018425693,129.0859539197356,136.55336788460318,137.7010481109805,146.09857861586647,156.3678463947538,165.11269518581082,168.60808087026368,169.6836350979759,179.0284599775193,182.76888171411025,186.63469650079213,192.6629091239442,204.12650114087495,213.4855377876291,223.7122091006999
133,Sabana Yegua,42.89388488466833,43.42733468588661,45.11050248601859,50.143147640485374,50.57942397594453,53.68634721934796,57.48553821304265,60.71624003485138,62.00852258848209,62.39759399014363,65.84849386741134,67.21679088403197,68.42806234125995,70.64036090268807,73.40762880678267,77.09868029636496,80.75236713021405
134,Samaná,155.2864524786379,159.09585850098554,169.3901882845397,173.2919994173681,175.12558986456958,186.4210888838651,200.24424625740332,212.708952671231,219.7221039294612,221.25615788844289,238.58738106430744,250.88598717012823,260.2687383723025,268.683299393163,284.63697720836194,297.71233870819503,310.8595637876614
135,Los Alcarrizos,1266.2772491903866,1281.8435186105617,1333.254744450251,1332.2030689987482,1343.8198721754784,1426.366187804353,1527.5387925802493,1613.3868496483449,1647.726133603676,1658.3782528708962,1760.725358976102,1799.137866080041,1832.7321289941376,1892.1752474392165,1989.1066450474311,2080.497040565341,2172.3735198039635
136,Nizao,72.55249003475787,73.42299415317235,76.62760234673816,78.28433882675917,78.96716343234567,83.81785032234941,89.74934029953153,95.48071804934855,97.51292771030876,98.12477079419526,103.75416525812707,105.91012253901538,107.8544708410899,111.42718721651563,117.75483877378352,134.28052853042,142.02217024354374
137,Polo,37.0568114287713,37.50142826700912,38.94090507065549,39.41551022389356,39.758449334256795,42.20067687858554,45.187068843841544,47.72659356576554,48.742405497852495,49.04823963484343,51.76085309614153,52.83664646955097,53.78878288181389,55.52778868885603,58.16344506612012,60.83529807364239,63.52183673370119
138,Quisqueya,233.52816784054625,247.2381167807999,276.64219905839246,292.0998656684277,294.7937052224197,313.91577729851593,337.97498179159913,358.3623294742668,366.0067031757503,368.3443449431774,390.6132270911161,400.0997752401174,416.6694955567518,438.57195966535926,470.85234702287937,493.1218215189728,516.564043135269
139,Bánica,48.40025620665034,48.92694343918679,50.69131180310952,50.61769707068508,50.9671478246357,53.96066016233436,57.62262531045606,60.76412385561888,62.24773271598068,62.681352622485626,65.85308785163893,67.2707197981138,68.48648244808702,70.69755985292736,74.38841787039067,77.66945305408217,81.10736951115082
140,Cotuí,621.3006444488669,629.1087206637741,653.954008363275,676.8749795345115,683.2229043810977,725.1909828624305,776.5101612118528,820.5320729558956,839.0429543606206,871.7242424278281,1116.3816686160424,1248.2315787144732,1368.4955500731276,1439.9123856536312,1506.2517897744976,1579.7237647361617,1650.4401003612024
141,San Antonio De Guerra,395.92166583608184,406.2243240985216,431.34208220792755,450.5043529272081,458.47978886646376,487.0817177558646,523.3196638899692,553.61107939248,565.7095846457809,570.6601499774877,619.6227729227028,667.5520727445097,710.4949387252332,738.2162220395079,797.6640567216218,837.2462713631929,874.2197651830375
142,San Cristóbal,1728.6878417895707,1749.4920877203656,1817.9739572520343,1822.5671376624523,1838.4412215405232,1953.4069808476695,2092.1758142020776,2212.0829029948104,2261.407793300468,2282.6896818607465,2438.4407643671725,2490.8079589455742,2560.717071773667,2643.591014084512,2779.0565042708436,2908.727661731312,3038.304118461586
143,El Pino,18.383566712456584,18.60413742135552,19.318249472800417,20.489321591690473,20.667591235684412,21.937131756251937,23.546219049598665,24.86952260919646,25.398844963721206,25.558209915254636,26.971706933309058,27.532164525401363,28.028304382340576,28.934467212008496,30.440492782288903,31.838836933584776,33.24486702329973
144,Cambita Garabitos,134.29311238837008,135.90615335212036,141.25810086697922,148.28831921231506,149.57851861738698,158.7666228668947,170.00197069557277,179.60502137296345,183.6824840549745,184.9324335042168,205.14670720246488,210.25963058243775,214.86141854092185,221.8097223473529,238.50509724546885,249.46129950600508,260.47771940313135
145,Villa Jaragua,43.1546002674921,43.67243764190112,45.36170317559849,47.408003442836744,47.832293900613706,50.77047026911202,54.3633156696371,57.44498323821554,58.710168758385336,59.07854516395166,63.45763368238421,64.77624931335448,66.14145208895206,68.29866537919233,72.24264734083532,76.78790903816036,81.23190039735215
146,Ramón Santana,75.39330585236644,77.07987544098322,82.94543775062937,88.3002159838583,89.06848176986563,94.63115975453572,101.32786995610772,107.02252113024392,109.30133652827318,109.98714653417176,116.09241671328448,118.53164586752068,120.7493156600232,124.72796172207477,129.67720360194934,136.75139357926798,143.05200070832288
147,Fundación,122.86806147881582,124.35891062068004,129.13274804423835,129.53077932607894,130.65777675836696,138.68364330845722,148.4977904812962,156.9339662042319,160.5671066024724,162.21762377257443,172.4195571474001,176.01227796802334,184.0627685032639,190.28868214172476,216.46786670217324,226.41174427761752,236.4102728572546
148,Cabrera,69.79466983553242,70.68514188773493,82.00726257147744,87.09232108137186,87.85007744232816,93.2464120357644,99.84799979884252,105.45948259333773,107.70407993349372,108.37986828392629,114.37381688146029,116.75044463405422,118.8543310197545,122.69692453987456,128.8154211493099,136.09173711655183,142.1016634209483
149,Cabral,31.321712773103336,31.697518800461996,32.931396009232486,34.5336855314526,34.83414969847484,36.97389422771976,39.59040514406034,41.815395834399226,42.70590761409087,42.980759820634226,45.37118432112768,46.31397365448521,47.14856884491209,48.672895201281,50.19631913280957,52.50218608472862,54.82072684683052
150,El Valle,38.763151637946855,39.49696232290829,43.1523267333414,44.5293097117368,44.93627725202663,47.69656116664409,51.104218427106446,53.97656721075374,55.125403061158515,55.47128689172218,58.53912733927661,59.7774679702871,60.8636360456546,62.83137424997257,65.2178885513661,68.21380138689396,71.22618057716124
151,Enriquillo,82.26459605834062,83.27152671025081,86.56227465762811,88.6703920644288,89.44187883495117,94.93599193978542,101.65427424539538,107.3672702041327,109.65247252986713,110.3404862360627,116.44286856318222,119.41924381653467,121.71375291703964,146.88650240477392,157.2207692182532,166.49687773281454,173.8495198419281
152,Santiago,5556.9720201029495,5631.533325228386,5881.915060075121,5883.957878001531,5935.151947557868,6299.728300345937,6745.537586351586,7126.223897793128,7279.009350503075,7346.713879882645,7764.898896317794,7958.057717293091,8148.126094985242,8422.64494074665,8872.19127058784,9280.60045321198,9690.439444843572
153,Baitoa,43.16474936546064,43.69685513447312,47.192761904234985,48.35326114086545,48.774560349244695,51.77061696508352,55.43423855561835,58.54965708898564,59.80396706964456,60.179206482101876,63.50741874961291,64.8848920359331,66.50169459978738,68.65171374503305,68.56517110315025,71.7148475815268,74.88183462993774
154,Pedernales,202.3164353365991,205.6849754363005,213.27210791695344,215.88257548201324,217.1580002148946,229.3986136503079,244.37825631399969,257.7993891467942,263.39620020190864,268.150671053225,280.69463551260685,288.93123957210895,294.41780297317933,304.047708260195,315.58513277956087,329.11034412886573,342.75180776750335
155,Isla Beata,4.07410258101482,4.122984655464396,4.801954565094967,4.7938854092476415,4.835595163352349,5.132629463777823,5.495847408970198,5.8047154358789035,5.928262885586888,5.96545977452222,6.295379608577373,6.426194157086167,6.541996618988467,6.753501133007162,7.289175149506215,7.624017846934937,7.960700984679016
156,La Romana,1389.2802028811443,1440.0040420893365,1505.8736944872371,1506.837678637458,1529.574115882142,1625.1338995132376,1741.365118828825,1857.8638961263732,1911.6896961568616,1936.8274434031223,2057.9102167425203,2132.8375115145654,2211.920978017882,2283.4406925310104,2351.840209427534,2459.8766137362695,2568.5068146364365
157,Isla Saona,10.407870352618836,10.532746514502694,13.136146582107918,13.114072734351252,13.228173239967402,14.040735303479082,15.034348238507906,15.879282446234836,16.21725678297819,16.31901197012733,17.221535149333526,17.579389239993752,17.896176517652528,18.474764728195524,20.970252571853937,21.93356265741236,22.902167511921306
158,Isla Catalina,0.2705835998058319,0.2738301455974579,0.2843410074710846,0.3169577121734619,0.3197154402732849,0.3393544852733612,0.3633694052696228,0.3837908506393432,0.3919594585895538,0.3944188058376312,0.4162321388721466,0.4248812198638916,0.4325377345085144,0.4465217888355255,0.4673992395401001,0.4888701438903808,0.5104590654373169
159,San Luis,453.62926473383817,469.50566657103747,487.62258880115024,487.75619340013066,492.1664632147434,522.3985924730114,559.8078771394842,591.2692160695208,606.2650017679908,611.558742666712,648.1845938738654,694.790930184196,715.6944343244328,739.0704919651444,810.6393307162266,848.1909896906683,885.6478110593907
160,San Victor,407.3105383907464,414.39313257266497,436.12383156880446,437.3640575910314,441.1693939196128,468.26893989940487,501.4066604980068,529.5858378777317,542.0469291445087,545.447994851248,577.3183262569064,596.6091962042976,615.1562664543881,635.1810663804121,688.3607045214551,719.984314095857,751.8631758506391
161,Matanzas,209.12792137604137,211.64428672048385,221.04837712294915,226.3809747335957,228.350628280289,242.37743735979583,259.5296235980941,274.5151158681103,280.3578878214546,282.11698931093304,298.1433017108954,304.4583427853444,313.04887726400415,323.2291711699729,344.67734522305284,361.3068608331914,377.5367051873721
